CodProj;IdcSituacaoProjeto;;NomAgente;SigAgente;NumCPFCNPJ;DscChamPEDEstrategico;DscTituloProjeto;QtdMesesDuracaoPrevista;SigSegmentoSetorEletrico;SigTemaProjeto;SigFasInovacaoProjeto;SigTipoProdutoProjeto;VlrCustoTotalPrevisto;AnoCadastroPropostaProjeto;DatConclusaoProjeto;VlrCustoTotalAuditado
PD-00039-0061;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;DESENVOLVIMENTO DE UMA CHAVE SECCIONADORA TRIFÁSICA À VÁCUO DE BAIXO CUSTO, ALTA QUALIDADE E AMBIENTALMENTE CORRETA;44;D;SC;DE;ME;1237450;2012;26/04/2017;1010348,3
PD-00039-0060;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Produto para Limpeza de Resíduos de Óleo Isolante Mineral e Vegetal em Máquinas de Recuperação dos mesmos.;12;D;OU;DE;MS;465813,69;2012;;
PD-00039-0062;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Mecanismo de comunicação entre concessionárias e clientes baseada na TV Digital - METAL;40;D;OU;DE;SM;713818;2012;17/07/2017;699461,78
PD-00039-0063;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Novo conceito Metodologico e ferramenta para previsão de consumo de materiais e avaliação dos seus impactos nas políticas de estoque, considerando a implementação de novas mídias e equipamentos Smart.;12;D;OU;DE;CM;1088120;2012;;
PD-00039-0064;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Modelagem de Sistema Especialista Autômato de Atendimento em Campo, via Validação Segura de Informações.;12;D;OU;PA;CM;648362,17;2012;;
PD-00039-0059;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Utilização de Tecnologia de Codificação Digital da Onda de Tensão de Fornecimento para Identificação de Furtos de Energia.;37;D;MF;PA;MS;625067,37;2012;24/08/2016;677838,36
PD-00039-0065;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Ferramentas de Analise Óptica de Deposição de Resíduos e Envelhecimento de Equipamentos em Subestações Energizadas;14;D;SC;DE;SM;1042420;2012;;
PD-00039-0071;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Ferramenta Inteligente para Apoio no Cálculo de TOI (Termo de Ocorrências e Inspeção);60;D;MF;DE;SW;626483,39;2014;15/08/2018;689564,19
PD-00039-0072;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Solução Completa de Fornecimento de Energia Elétrica a Unidades Isoladas, com Geração, Armazenamento e Tarifação Autônomas, utilizando Fontes Alternativas de Energia;43;D;FA;DE;ME;1354761;2014;31/01/2018;1153707,22
PD-00039-0075;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Sistema de Gestão de Recarga para Veículos Elétricos em Regime de Car Sharing;60;D;MF;DE;SM;6322900;2016;08/12/2021;3532742,81
PD-00039-0074;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Conjunto de Parafusos de Segurança e Chave Eletrônica Especial;32;D;MF;DE;CD;470000;2015;02/08/2018;466941,13
PD-00039-0665;EM EXECUÇÃO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Lote Pioneiro de Nacionalização da plataforma para Smart Home (Family Hub ENEL);36;D;EE;LP;ME;17999943,96;2019;;
PD-00039-0073;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Aplicação Piloto de Microrrede de Distribuição de Energia com Geração Distribuída e Modelo de Operação Comercial;60;D;PL;PA;SM;8448716,05;2019;29/11/2019;4144162,21
PD-00039-0077;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Sistemas de Monitoramento de Dados e Mitigação de Oscilações da Rede de Distribuição para Avaliação de Impactos da Minigeração na Qualidade da Energia da UNILAB  Campus Auroras;50;D;OU;PA;CM;669263,52;2017;28/12/2021;192291,87
PD-00039-0043;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Sistema de Telesupervisão e Combate a Perdas na Rede de Baixa Tensão;18;D;MF;DE;MS;992290,4;2011;;
PD-00039-0044;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Cabeça de Série do Equipamento com Sistema Autônomo de Lavagem à Seco de Isoladores da Rede Elétrica - ESALS.;60;D;MA;CS;ME;1006508,42;2011;18/11/2020;1070976,67
PD-00039-0046;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Unidade movél e autonoma afugentadora de pássaros em ambientes de risco;18;D;SC;DE;ME;770666,85;2011;;
PD-00039-0045;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de técnicas e ferramentas para determinação das caracteristicas de solos e avaliação de sistemas de aterramento.;45;D;SE;DE;ME;1092026,03;2011;09/10/2015;1006130,5
PD-00039-0039;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Equipamento de Transferência de Energia Elétrica Monitorado Remotamente para Garantia de Vida aos Clientes Eletrodependentes da Coelce;48;D;SC;DE;ME;955774,01;2010;31/08/2016;899986,09
PD-00039-0053;EM ATRASO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;013/2011;Arranjo Técnico e Comercial para Inserção da Geração Solar Fotovoltaica na Matriz Energética do Estado do Ceará - Usina Castelão;36;G;FA;PA;CM;12059720,36;2011;;
PD-00039-0049;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;SIM - Sistema robusto para aquisição da memória de massa de registradores de níveis de tensão utilizando protocolo próprio, coleta local via wireless e transmissão de dados à concessionária via GPRS.;13;D;QC;DE;ME;957176,24;2011;;
PD-00039-0050;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Tecnologia para automação de envio de informações em zonas de sombra;13;D;QC;DE;ME;966340,73;2011;;
PD-00039-0051;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Novas tecnológias em condutores bimetálicos e acessórios, em substituição ao cobre,  resistentes a extrema corrosão marinha;30;D;QC;DE;MS;1805050;2011;;
PD-00039-0048;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Equipamento de identificação de cabo ao solo de alta sensibilidade;45;D;SC;DE;CD;487248,35;2011;28/06/2016;449392,67
PD-00039-0047;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Módulo Econômico para refrigeradores antigos;45;D;EE;DE;CD;380660,18;2011;31/05/2016;375081,56
PD-00039-0002;EM ATRASO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Cabeça de Série para Aplicação de Óleos Ecológicos oriundos da Biomassa Nordestina em Transformadores de Distribuição e Força;60;D;MA;CS;MS;3264607,43;2009;;2200568,01
PD-00039-0032;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Equipamento Óptico-Georeferenciado de Medida de Distância a Cabos de LTs e RDs;24;D;SE;PA;ME;1358292,5;2010;;
PD-00039-0001;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Cabeça-de-Série do Sistema de Detecção Automática e Gestão de Interrupções de Energia em Redes de BT/MT Integrado ao Processo de Atendimento Emergencial da Coelce;24;D;SC;CS;SM;1885020,46;2009;18/12/2013;398642,34
PD-00039-0003;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de cabeça-de-série do Sistema de Religamento e Corte de Unidades Consumidoras com Tecnologia Bluetooth;16;D;MF;CS;ME;1049270;2009;;
PD-00039-0004;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Cabeça de Série da Chave Fusível com Religamento Automático;60;D;SC;CS;CD;1180000,27;2009;20/05/2015;1111867,33
PD-00039-0005;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de cabeça-de-série do Sistema de Religamento e Corte de Unidades Consumidoras com Tecnologia Bluetooth;36;D;MF;CS;ME;1049270;2009;24/04/2014;991425,72
PD-00039-0009;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Análise da Sobrecarga de Transformadores de Distribuição pela Imagem Térmica dos Cabos da Rede de Baixa Tensão;40;D;SC;DE;CD;440125,21;2009;17/04/2014;398642,34
PD-00039-0016;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Projeto de Pesquisa e Desenvolvimento para Implantação de um Piloto de Redes Inteligentes (SmartGrid) para Automação do Sistema Elétrico;60;D;SC;PA;SM;1662613,98;2010;11/03/2016;1537462,87
PD-00039-0018;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Sistema de Amortecmento de Impacto (Defensas Acopladas) em Postes  de Distribuição de Energia em Regiões Urbanas;48;D;SE;PA;MS;599598;2010;30/12/2014;474561,59
PD-00039-0019;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Sistema de Verificação do Uso de Equipamentos de Proteção Individual em Trabalhos de Campo;47;D;SE;DE;CD;805842;2010;28/10/2014;745258,92
PD-00039-0007;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Sistema de Disseminação de Alerta de Tempestades (Alerta Raios);24;D;SC;DE;SM;1041530,78;2009;;
PD-00039-0008;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Cabeça-de-série do Indicador de Conformidade de Níveis de Tensão;42;D;SC;CS;CD;1606145,1;2009;07/12/2014;740365,97
PD-00039-0006;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Sistema Integrado de Coleta e Registro de Perfil de Consumo Energético (SICOMCED);12;D;EE;DE;SM;1730251,37;2009;;
PD-00039-0010;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Metodologia para Produção de Biomassa Densificada tendo como base Resíduos de Podas de Árvores in natura e Rejeito de Papelão;59;D;MA;DE;CM;391316,87;2010;27/10/2015;337023,02
PD-00039-0011;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Sistema de Climatização Robusto de Expansão Indireta com Termoacumulação para Produção abaixo de 10TR, com Alta Eficiência.;60;D;EE;PA;ME;682197,72;2010;21/11/2015;582065,65
PD-00039-0012;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Lote Pioneiro de Composto Orgânico Biotecnológico para Difusão Tecnológica do Processo Produtivo em Comunidades de Baixa Renda;24;D;MA;LP;MS;1439809,65;2010;;
PD-00039-0013;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Processador Autônomo de Picagem, Compactação e Enfardamento de Podas de Árvores.;59;D;MA;DE;ME;965613,68;2010;18/11/2015;921831,6
PD-00039-0023;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Sistema Integrado de Software e Hardware de Medição, Faturamento, Controle de Consumo, Corte e Religamento de Energia para Ligação Provisória ou Temporária - SIPREPAG;59;D;MF;DE;SM;1157959,05;2010;01/12/2015;1206441,49
PD-00039-0024;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Dispositivo de Indicação de Defeitos em Células de Banco Reguladores de Tensão, no segmento de 13,8kV, para Informação e Localização Imediata da Falta;35;D;SC;PB;CM;834422,75;2010;24/08/2014;11825,71
PD-00039-0021;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Lote Pioneiro de Composto Orgânico Biotecnológico para Difusão Tecnológica do Processo Produtivo em Comunidades de Baixa Renda;24;D;MA;LP;MS;1060083,33;2010;;
PD-00039-0025;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Solução de Automação do Gerenciamento de Equipes Multifuncionais;10;D;SC;DE;SM;947700;2010;;
PD-00039-0026;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Máquina Autônoma de Coleta e Tratamento de Resíduos Recicláveis para o Programa Ecoelce;60;D;MA;DE;ME;1092901,45;2010;08/03/2016;1708750,18
PD-00039-0034;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Sistema Robusto de Controle e Monitoramento Remoto de Iluminação em Subestações de Energia;12;D;SE;DE;SM;542277,15;2010;;
PD-00039-0037;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Equipamento para Análise do Estado Operacional de Equipamentos pelo Monitoramento do Óleo Isolante;24;D;QC;DE;ME;419663,89;2010;;
PD-00039-0038;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Pesquisa e Desenvolvimento de Solução para Iluminação Interna Utilizando Tecnologias de LEDs Orgânicos (OLEDs);36;D;EE;DE;CD;1051939,42;2010;23/12/2014;1077404,45
PD-00039-0067;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;AUTOECOELCE - Plataforma Autônoma para Logística Reversas de Resíduos Sólidos Domésticos;56;D;EE;CS;ME;687320;2012;29/06/2018;1350453,22
PD-00039-0033;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Otimização do Planejamento dos Desligamentos Programados para a Rede de Distribuição;24;D;QC;PA;CM;1778310;2010;;
PD-00039-0027;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Dispositivo Ativo para Redução de Ruído Acústico em Subestações;18;D;MA;DE;CD;951540;2010;;
PD-00039-0068;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Modelo de negocio para venda de energia pré-paga, via cartão de serviços, para consumidores residenciais de baixa renda;56;D;MF;DE;CM;1875335,91;2012;20/08/2018;1739117,12
PD-00039-0028;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Sistema de Serviço de Atendimento ao Cliente via SMS;18;D;QC;DE;SM;767682,13;2010;;
PD-00039-0029;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Cabeça-de-Série do Corte e Religamento de Múltiplas Unidades Consumidoras;12;D;MF;CS;CD;900475;2010;;
PD-00039-0030;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Etiqueta RFID para Operação em Meio Eletromagnético Hostil;60;D;SE;DE;CD;1617480;2010;06/02/2016;1435626,42
PD-00039-0031;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Formulação Polimérica (Blender) para fabricação de Postes, Cruzetas e Acessórios - Polifibras;60;D;MA;DE;MS;560720;2010;23/11/2016;351663,44
PD-00039-0070;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Aperfeiçoamento de Sistema de Verificação do Uso de Equipamentos de Proteção Individual em Trabalhos de Campo;50;D;SE;CS;CD;1154350;2012;23/08/2018;1157211
PD-00039-0035;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Pesquisa e Desenvolvimento de Modelo de Valoração de Resíduos não-orgânicos baseado no Programa Ecoelce e de Desenvolvimento de Metodologia Revisada para Obtenção de Créditos de Carbono;46;D;MA;PA;CM;694542,76;2010;30/04/2015;656955,55
PD-00039-0036;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Adesivos Sinalizadores de Sobrecarga de Transformadores de Distribuição;34;D;SC;DE;MS;744270;2010;28/10/2014;682025,27
PD-00039-0040;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Antenas Especialistas para Sistemas de Detecção de Raios;60;D;SC;DE;CD;1013666,2;2010;30/11/2017;66002,5
PD-00039-0042;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Estudo e Validação da Movimentação de Fraudes através de Georeferenciamento e Aprendizado de Máquina Visando a Redução de Perdas Comerciais;24;D;MF;PA;SW;869140;2010;;
PD-00039-0041;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Metodologia de Monitoramento Contínuo de Mercado Consumidor, para empresas Distribuidoras de Energia;18;D;MF;DE;CM;793628,8;2010;;
PD-00039-0052;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Desenvolvimento de Ferramentas e Componentes para Aplicação na Construção de Rede de Distribuição de Média Tensão com operação a partir do solo.;60;D;SE;DE;CD;783667,75;2011;16/04/2018;1009753,65
PD-00039-0069;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Procedimentos Médicos para Incremento da Eficiência dos Atendimentos Emergenciais de Queimaduras de Acidentes Elétricos;60;D;SE;PA;CM;;2012;13/11/2018;2639819,54
PD-00039-0058;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Lote pioneiro do Indicador de Conformidade de Níveis de Tensão.;50;D;SC;LP;ME;2412813,11;2012;16/12/2016;2394286,24
PD-00039-0057;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Cabeça de série do Dispositivo de indicaçao de defeitos em células de banco reguladores de tensao, no segmento de 13,8kV, para informaçao e localizaçao imediata da falta.;43;D;SC;CS;CD;503531,53;2012;27/08/2016;93427,66
PD-00039-0055;CANCELADO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Solução Informatizada de Confirmação de Atendimento em Campo, via Mecanismos Seguros de Validaçao para Gestão das Informações e Documentos Associados;12;D;OU;DE;SM;645862,17;2012;;
PD-00039-0056;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Modelagem de Ambiente Extra-Empresa com condições operacionais e psicosociais para a prática de trabalho especializado remoto de empresas do setor elétrico.;28;D;OU;DE;CM;555048;2012;28/05/2015;490813,56
PD-00039-0054;CONCLUÍDO;;COMPANHIA ENERGETICA DO CEARA;ENEL CE;7,05E+12;;Sistema de Determinação da curva de desempenho de operadores de sistema com base no levantamento e análise do perfil comportamental;44;D;OP;DE;SM;937794,09;2012;22/02/2017;944720,54
PD-00040-0020;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Sistema Diagnóstico Estressores de Rede;18;D;SC;PA;CM;812816,42;2012;;
PD-00040-0017;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;EMULADOR MÓVEL DE PROTEÇÃO E MANOBRA EM MÉDIA TENSÃO, COM FUNCIONALIDADES APLICÁVEL EM SUBESTAÇÕES NO SMART GRID;18;D;SC;DE;ME;891800;2012;;
PD-00040-0018;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;RESINA HIDROREPELENTE PARA COBERTURA DE ESTRUTURAS DE CONCRETO, USANDO RESIDUOS PLASTICOS RECICLAVEIS;25;D;MA;DE;MS;785304;2012;08/03/2016;
PD-00040-0008;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Cabeça de Série da Aplicação de Misturas de Fluidos Biodegradáveis com Óleo Mineral Isolante em disjuntores e transformadores de distribuição;31;D;MA;CS;MS;960990;2010;14/11/2013;906289,89
PD-00040-0009;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Aplicação de Misturas de Fluidos Biodegradáveis com Óleo Mineral Isolante em Equipamento de 15 kV de Maior Risco e Sensibilidade à Qualidade do Isolante Liquido;38;D;MA;DE;MS;544070;2010;07/07/2014;939348,32
PD-00040-0011;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Cabeça de Série de Sistema de Inspeção de Redes de Média e Alta Tensão Energizadas Utilizando Câmera de Vídeo Robótico em Vara de Manobra;18;D;SC;CS;ME;490426;2010;05/09/2012;553082,58
PD-00040-0010;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Prototipagem de bomba de frio utilizando anteparos solares tipo Brise;30;D;FA;DE;CD;1090244,25;2010;;
PD-00040-0012;EM ATRASO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Ferramenta de Apoio a Manutenção de Transformadores utilizando Realidade Aumentada;24;D;SC;DE;ME;74400;2010;;
PD-00040-0013;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Sensor Embarcado em Transformadores para Avaliação em Tempo Real de Óleo Isolante;24;D;SC;DE;ME;103200;2010;16/04/2015;
PD-00040-0014;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Algoritmo Híbrido para Estimação de Estado Trifásica em Redes Malhadas e Radiais;24;D;OP;PA;SW;58000;2010;;
PD-00040-0015;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Compatibilidade Eletromagnética entre os Sistemas de Distribuição em 69 kV da COSERN e Redes de Distribuição Urbana de Água e Gás;18;D;SC;PA;SW;43500;2010;05/09/2012;254743,51
PD-00040-0006;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Nova Metodologia Preditiva de Ergonomia e de Segurança do Trabalho nas Atividades de Manutenção de Linhas de Distribuição, Centros de Controle e Operação da COSERN;18;D;SE;PA;CM;557518;2010;;
PD-00040-0005;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Aprimoramento de Protótipos de Dispositivos PLC para Telemedição e Automação da Rede de Média Tensão COSERN;29;D;SC;CS;CD;1300930;2010;23/04/2013;1039619,94
PD-00040-0004;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Especificação, por desempenho, de materiais metálicos e poliméricos em função dos  dados climáticos do litoral do RN;30;D;QC;PA;CM;1405684;2009;;
PD-00040-0002;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Aferidor de medidores de energia elétrica sem interrupção no fornecimento, com controle das correntes no medidor;32;D;MF;PA;ME;876550,17;2009;29/04/2013;653821,46
PD-00040-0007;CONCLUÍDO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Determinação de fatores de carga e de demanda para cálculo de consumo de unidades residenciais para fins de pós-faturamento de acordo com a Resolução 456/2000 - ANEEL;24;D;MF;PA;CM;635884;2010;15/07/2013;406110,3
PD-00040-0019;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;ALGORITMO PARA SIMULAÇÃO DE SELETIVIDADE POTENCIALIZADO COM TÉCNICA DE OTIMIZAÇÃO DISCRETA RESTRITA, CUSTOMIZADO PARA AJUSTE E COORDENAÇÃO DA PROTEÇÃO DA DISTRIBUIÇÃO;20;D;SC;PA;SW;686958;2012;;
PD-00040-0016;CANCELADO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Sistema de geração de alternativas de expansão da distribuição através de combinações de reforços distintos para composição do planejamento da distribuição;24;D;PL;DE;SW;974180;2010;;
PD-00040-0001;EM ATRASO;;COMPANHIA ENERGETICA DO RIO GRANDE DO NORTE COSERN;COSERN;8,32E+12;;Novo paradigma de planejamento da expansão dos sistemas de distribuição fundamentado na geração automática de alternativas constituídas por combinações de reforços distintos;24;D;PL;DE;SW;781516;2017;;
